,Especificação,Classe,Tipo
120120,Fusos de eixo,12,p
120036,Ganchos de barcos,12,p
120305,Grampos adaptados para prender partes de automóvel ao corpo do automóvel,12,p
120080,Guidões de bicicleta,12,p
120285,Guidões de motocicleta,12,p
120151,Hélices de navios,12,p
120316,Helicópteros,12,p
120314,Helicópteros de controle remoto com câmera embutida,12,p
120134,Hidroaviões,12,p
120135,Hidroplanos,12,p
120202,Iates,12,p
120198,Janelas para veículos,12,p
120074,Lagartas para veículos,12,p
120064,Lanchas,12,p
120070,Leme,12,p
120037,Lemes de navio,12,p
120262,Limpadores de faróis,12,p
120121,Limpadores de para-brisa,12,p
120138,Locomotivas,12,p
120215,Lonas de freio para veículos,12,p
120114,Lonas para pneumáticos,12,p
120228,Luzes direcionais para veículos,12,p
120082,Madeiras para navios [armações],12,p
120089,Manivelas para bicicletas,12,p
120259,Mastros para barcos,12,p
120118,Mastros para navios,12,p
120072,Material circulante para ferrovias,12,p
120071,Material circulante para funiculares,12,p
120143,Mecanismos de propulsão para veículos terrestres,12,p
120011,Molas amortecedoras para veículos,12,p
120171,Molas de suspensão para veículos,12,p
120319,"Monociclos elétricos, com direção baseada no autoequilíbrio",12,p
120277,Mosquiteiros para uso em carrinhos de bebê,12,p
120147,Motocicletas,12,p
120145,Motores a jato para veículos terrestres,12,p
120286,Motores de motocicleta,12,p
120139,Motores de propulsão para veículos terrestres,12,p
120109,Motores elétricos para veículos terrestres,12,p
120090,Motores para bicicletas,12,p
120130,Motores para veículos terrestres,12,p
120150,Navios,12,p
120018,Ônibus para transporte urbano,12,p
120019,Ônibus de turismo,12,p
120243,Painel elevador de carroceria [partes de veículos terrestres],12,p
120154,Para-brisas,12,p
120077,Para-choques de veículos,12,p
120209,Para-choques para automóveis,12,p
120049,Para-lamas,12,p
120087,Para-lamas de ciclos e ciclomotores [veículos],12,p
120113,Paraquedas,12,p
120245,Para-sóis adaptados para automóveis,12,p
120263,Pastilhas de freio para veículos,12,p
120258,Patinetes [veículos],12,p
120092,Pedais de bicicletas,12,p
120320,Pinos para travar capôs de veículos,12,p
120039,Planos inclinados para barcos,12,p
120157,Pneus,12,p
120206,Pneus de automóvel,12,p
120084,Pneus de bicicleta,12,p
120288,Pneus maciços para rodas de veículos,12,p
120321,Pneus para limpa-neves,12,p
120031,Pneus para rodas de veículo,12,p
120234,Pneus sem câmara de ar para ciclos e ciclomotores [veículos],12,p
120304,Porcas para rodas de veículos,12,p
120029,Porta-bagagem para veículos,12,p
120323,Porta-copos para veículos,12,p
120161,Porta-esquis para automóveis,12,p
120160,Portas para veículos,12,p
120155,Pregos para pneus,12,p
120040,Propulsores a hélice para barcos,12,p
120166,Propulsores de hélice,12,p
120221,Quadros de bicicletas [chassi],12,p
120284,Quadros de motocicleta,12,p
120094,Raios de rodas de bicicleta,12,p
120168,Raios para rodas de veículos,12,p
120309,Trailers para transporte de bicicletas,12,p
120310,Trailers para transporte por bicicletas,12,p
120122,Redes para bicicletas,12,p
120123,Redes porta-bagagem para veículos,12,p
120194,Remendos adesivos para consertar câmaras de ar,12,p
120041,Remos,12,p
120131,Remos [gingas],12,p
120153,Remos para canoas,12,p
120276,Retrovisores laterais para veículos,12,p
120095,Rodas de bicicletas,12,p
120043,Rodas de vagonete,12,p
120053,Rodas de veículo,12,p
120148,Rodas livres para veículos terrestres,12,p
120250,Rodas para carrinhos,12,p
120290,Sacos térmicos de dormir para carrinhos de bebê tipo berço,12,p
120291,Sacos térmicos de dormir para carrinhos de bebê tipo reversível,12,p
120296,Sanfonas para ônibus articulados,12,p
120216,Sapatas de freio para veículos,12,p
120280,Scooters,12,p
120281,Scooters de mobilidade,12,p
120236,Segmentos de freio para veículos,12,p
120096,Selins de bicicleta,12,p
120175,Selins para motocicletas,12,p
120176,Side cars,12,p
120322,Sinos de mergulho,12,p
120318,Skates elétricos [hoverboard],12,p
120256,Snowmobiles (ing.),12,p
120261,Spoilers para veículos,12,p
120241,Tampas para tanques de combustível de veículos,12,p
120078,Tampões de choque [material ferroviário rodante],12,p
120190,Teleféricos,12,p
120164,Toldos para carrinhos para bebês,12,p
120182,Toletes [cavilhas do remo],12,p
120056,Trailers [caravan],12,p
120057,Trailers [reboque],12,p
120142,Transmissões para veículos terrestres,12,p
120004,Transportadores aéreos,12,p
120075,Tratores,12,p
120186,Trenós [veículos],12,p
120253,Trenós de pé [tobogã],12,p
120306,Trenós de resgate,12,p
120191,Triciclos,12,p
120162,Triciclos transportadores,12,p
120106,Troles [dresinas],12,p
120047,Truques para veículos ferroviários,12,p
120192,Turbinas para veículos terrestres,12,p
120048,Turcos para barcos,12,p
120076,Vagões,12,p
120140,Vagões [estradas de ferro],12,p
120129,Vagões frigoríficos,12,p
120172,Vagões-restaurante,12,p
120032,Válvulas para pneus de veículo,12,p
120005,Veículos aéreos,12,p
120326,Veículos anfíbios,12,p
120295,Veículos autônomos submarinos para inspeções do fundo do mar,12,p
120183,Veículos basculantes,12,p
120271,Veículos blindados,12,p
120257,"Veículos de controle remoto, exceto de brinquedo",12,p
120110,Veículos elétricos,12,p
120117,Veículos espaciais,12,p
120327,Veículos todo o terreno,12,p
120144,Veículos militares para transporte,12,p
120249,Veículos motorizados para acampamento [motor home],12,p
120149,Veículos náuticos,12,p
120294,Veículos operados remotamente para inspeções subaquáticas,12,p
120193,"Veículos para locomoção por via terrestre, aérea, fluvial, marítima ou ferroviária",12,p
120128,Veículos refrigerados,12,p
120237,Veículos sobre colchão de ar,12,p
120133,Vigias [náutico],12,p
120230,Volantes para veículos,12,p
130001,Acetil-nitrocelulose,13,p
130063,Bandoleiras para armas,13,p
130030,Piroxilina,13,p
130024,Aparelhos para carregar cartuchos,13,p
130016,Aparelhos para encher cartucheiras,13,p
130015,Mísseis balísticos,13,p
130009,Armas de fogo,13,p
130036,Armas de fogo,13,p
130026,Armas de fogo de caça,13,p
130008,Armas de gás lacrimogêneo,13,p
130077,Armas portáteis [arma de fogo],13,p
130007,Armas motorizadas,13,p
130018,Buchas detonadoras,13,p
130028,Cães de espingardas,13,p
130020,Canhões,13,p
130021,Canos de espingardas,13,p
130022,Espingardas,13,p
130002,Carretas de canhões [artilharia],13,p
130025,Cartucheiras,13,p
130023,Cartuchos,13,p
130003,Cartuchos explosivos,13,p
130041,Granalha [chumbo de caça],13,p
130075,Cintos de munição para armas automáticas,13,p
130074,Cintos porta-munição,13,p
130062,Cordéis detonantes para explosivos,13,p
130029,Cornos de pólvora,13,p
130037,Coronhas [armas de fogo],13,p
130031,Culatras de armas de fogo,13,p
130006,Detonadores,13,p
130032,Dinamite,13,p
130061,Escorvas,13,p
130010,Escovas para limpar armas de fogo,13,p
130038,Espelhos de pontaria para espingardas,13,p
130066,"Espoletas, exceto de brinquedo",13,p
130019,Estojos [cápsulas] de cartucho,13,p
130033,Estojos para espingarda,13,p
130060,Mechas de inflamação para explosivos,13,p
130034,Explosivos,13,p
130005,Explosivos de nitrato de amônio,13,p
130013,Fogos de artifício,13,p
130072,Fogos de artifício pequenos,13,p
130017,Fogos de bengala,13,p
130035,Fogos sinalizadores,13,p
130068,Foguetes [projéteis],13,p
130078,Granadas de mão,13,p
130040,Guarda-matos para espingardas,13,p
130069,Lança-arpões [armas],13,p
130043,Lança-mísseis,13,p
130053,Matérias pirofóricas,13,p
130044,Mechas de minas [explosivos],13,p
130046,Metralhadoras,13,p
130045,Minas [explosivos],13,p
130058,"Miras, exceto telescópicas, para armas de fogo",13,p
130065,"Miras, exceto telescópicas, para artilharia",13,p
130047,Morteiros [armas de fogo],13,p
130056,Munhões para armas pesadas,13,p
130027,Munições,13,p
130042,Munições para armas de fogo,13,p
130048,Obuses,13,p
130014,Peças de artilharia [canhões],13,p
130049,Pistolas [armas],13,p
130059,Pistolas de ar [armas],13,p
130079,Pistolas lançadoras de foguetes,13,p
130057,Plataformas de tiro,13,p
130050,Pólvora,13,p
130051,Pós explosivos,13,p
130054,Produtos pirotécnicos,13,p
130052,Projéteis [armas],13,p
130055,Revólveres,13,p
130070,Silenciadores para armas,13,p
130064,Sinais de neblina explosivos,13,p
130080,"Sinalizadores de resgate, explosivos ou pirotécnicos",13,p
130073,Sprays para fins de defesa pessoal,13,p
130071,Tanques [carros de combate],13,p
130076,Torpedos,13,p
140122,Abotoaduras,14,p
140046,Joias e bijuterias de marfim,14,p
140001,Ágatas,14,p
140069,Alfinetes de adereço,14,p
140182,Alfinetes de chapéu [joias e bijuterias],14,p
140151,Alfinetes de gravatas,14,p
140150,Alfinetes de metal precioso,14,p
140006,Amuletos [joias e bijuterias],14,p
140106,Âncoras [relojoaria],14,p
140107,Anéis [joias e bijuterias],14,p
140172,Argolas de metal precioso para chaveiros,14,p
140050,Artigos de joalheria / bijuteria,14,p
140048,Azeviche bruto ou semitrabalhado,14,p
140177,Enfeites [pingentes] para chaveiros,14,p
140018,Pingentes para joias e bijuterias,14,p
140118,Brincos,14,p
140019,Broches [joias e bijuterias],14,p
140123,Bustos de metal precioso,14,p
140171,Cabochão,14,p
140113,Caixas de metal precioso,14,p
140044,Caixas de relógios [de parede ou de sala],14,p
140144,Caixas de relógios de pulso [partes de relógios],14,p
140173,Caixas para apresentação de joias,14,p
140162,Chaveiros de bijuteria,14,p
140181,Chaveiros retráteis,14,p
140031,Colares [joias e bijuterias],14,p
140167,Contas para a fabricação de joias e bijuterias,14,p
140024,Correntes [joias e bijuterias],14,p
140025,Correntes de relógios,14,p
140027,Cronógrafos [relógios],14,p
140164,Cronômetros [cronógrafo],14,p
140028,Cronômetros [relógios de precisão],14,p
140029,Cronoscópios,14,p
140179,"Crucifixos de metal precioso, exceto joias",14,p
140180,Crucifixos enquanto joias,14,p
140035,Diamantes,14,p
140152,Emblemas de metal precioso,14,p
140095,Espinélio [pedras preciosas],14,p
140096,Estátuas de metal precioso,14,p
140146,Estatuetas de metal precioso,14,p
140145,Estojos para apresentação de relógios de pulso,14,p
140168,Fechos para joias e bijuterias,14,p
140049,Fichas de cobre,14,p
140040,Fios de metal precioso [joias e bijuterias],14,p
140064,Fios de ouro [joalheria],14,p
140009,Fios de prata [joias e bijuterias],14,p
140097,Imitações de pedras preciosas,14,p
140030,Instrumentos cronométricos,14,p
140045,Irídio,14,p
140004,Joias e bijuterias de âmbar amarelo,14,p
140119,Ornamentos de metal precioso para calçados,14,p
140117,Ornamentos de chapéus [de metal precioso],14,p
140165,Joias esmaltadas [cloisonné],14,p
140104,Ligas de metal precioso,14,p
140003,Lingotes de metais preciosos,14,p
140023,Mecanismos de relógios,14,p
140052,Medalhas,14,p
140051,Medalhões [joias e bijuterias],14,p
140055,Metais preciosos não trabalhados ou semitrabalhados,14,p
140175,Misbaha [espécie de rosário],14,p
140034,Moedas,14,p
140058,Molas de relógios,14,p
140021,Mostradores de relógios,14,p
140060,Movimentos de relojoaria,14,p
140109,Objetos de arte de metal precioso,14,p
140062,Peridoto,14,p
140047,Ornamentos de azeviche,14,p
140066,Ósmio,14,p
140063,"Ouro, não trabalhado ou batido",14,p
140067,Paládio,14,p
140170,Pastas [estojos] dobráveis para joias e bijuterias,14,p
140169,Peças para montagem de joias e bijuterias,14,p
140074,Pedras preciosas,14,p
140073,Pedras semipreciosas,14,p
140013,Pêndulos [relojoaria],14,p
140070,Pérolas [joias e bijuterias],14,p
140005,Pérolas de ambroide [âmbar prensado],14,p
140075,Platina [metal],14,p
140002,Ponteiros,14,p
140174,Ponteiros de relógio de pulso,14,p
140166,Porta-joias,14,p
140008,Prata fiada,14,p
140163,Prata semitrabalhada ou batida,14,p
140033,Prendedores de gravatas,14,p
140015,Pulseiras [joias e bijuterias],14,p
140017,Pulseiras de relógios,14,p
140176,Pulseiras feitas de matéria têxtil bordada [joalheria],14,p
140011,Relógios [de parede ou de sala],14,p
140042,Relógios atômicos,14,p
140043,Relógios de controle,14,p
140016,Relógios de pulso,14,p
140057,Relógios de uso pessoal,14,p
140022,Relógios de sol,14,p
140082,Relógios despertadores,14,p
140032,Relógios elétricos,14,p
140083,Ródio,14,p
140178,Rosários e terços,14,p
140085,Rutênio,14,p
140014,Tambores [relojoaria],14,p
140059,Vidros de relógios,14,p
150001,Acordeões,15,p
150053,Aparelhos para virar páginas de caderno de música,15,p
150050,Apoios de queixo para violinos,15,p
150004,Arcos para instrumentos musicais,15,p
150013,Baixos,15,p
150090,Balalaicas [instrumentos de cordas],15,p
150049,Bandolins,15,p
150011,Bandônios,15,p
150091,Banjos,15,p
150010,Baquetas de tambor,15,p
150095,"Baquetas do tipo mallet, para instrumentos musicais",15,p
150094,Baterias robóticas [instrumentos musicais],15,p
150009,Batutas,15,p
150038,Berimbau de boca,15,p
150034,Boquilhas para instrumentos musicais,15,p
150016,Buzinas grandes [trombetas],15,p
150052,Caixas de música,15,p
150017,Carrilhões [instrumentos musicais],15,p
150018,Castanholas,15,p
150054,Cavaletes para instrumentos musicais,15,p
150020,Cavaletes para tímpanos,15,p
150019,Chapéus chineses [instrumento musical],15,p
150002,Chaves de afinar,15,p
150022,Cítaras,15,p
150023,Clarinetes,15,p
150071,Clarins,15,p
150093,Resina [breu] para instrumentos musicais de corda,15,p
150026,Concertinas,15,p
150027,Contrabaixos,15,p
150015,Corda de tripa para instrumentos musicais,15,p
150042,Cordas de harpa,15,p
150062,Cordas de piano,15,p
150028,Cordas para instrumentos musicais,15,p
150030,Cornetas [instrumentos musicais],15,p
150031,Cornetins [instrumentos musicais],15,p
150096,Correias [straps] para instrumentos musicais,15,p
150059,Peles de tambor,15,p
150021,Cravelhas,15,p
150007,Crinas de cavalos para arcos de instrumentos musicais,15,p
150033,Diapasões,15,p
150092,Escaletas,15,p
150080,Estantes [pedestais] para partitura,15,p
150035,Estojos para instrumentos musicais,15,p
150036,Flautas,15,p
150082,Flautas de bambu,15,p
150064,Foles para instrumentos musicais,15,p
150058,Foles para órgãos [tubos],15,p
150051,Gaitas-de-fole,15,p
150037,Gongos,15,p
150014,Harmônicas [gaitas de boca],15,p
150040,Harmônio [pequeno órgão de sala],15,p
150041,Harpas,15,p
150081,Hugin [violino chinês],15,p
150025,Instrumentos musicais,15,p
150029,Instrumentos musicais de corda,15,p
150044,Instrumentos musicais eletrônicos,15,p
150046,Liras,15,p
150005,Nozes de arco para instrumentos musicais,15,p
150043,Oboés,15,p
150056,Ocarinas,15,p
150057,Órgãos,15,p
150048,Palhetas para instrumentos de corda,15,p
150003,Palhetas de instrumento de sopro,15,p
150067,Pandeiros,15,p
150060,Pedais para instrumentos musicais,15,p
150008,Pianos,15,p
150083,"Pipa [violão, guitarra chinesa]",15,p
150032,Pratos,15,p
150012,Realejos,15,p
150045,Reguladores de intensidade para pianos mecânicos,15,p
150078,Rolos musicais [piano],15,p
150079,Rolos musicais perfurados,15,p
150089,Saxofones,15,p
150084,Sheng [instrumento de sopro chinês],15,p
150086,Sinos de mão [instrumentos musicais],15,p
150087,Sintetizadores de música,15,p
150085,Suona [trompete chinês],15,p
150088,Suportes para instrumentos musicais,15,p
150065,Surdinas para instrumentos musicais,15,p
150066,Tambores [baterias],15,p
150068,Tantãs,15,p
150061,Teclados de piano,15,p
150024,Teclados para instrumentos musicais,15,p
150063,Teclas de piano,15,p
150077,Teclas para instrumentos musicais,15,p
150069,Tímpanos,15,p
150055,Triângulos [instrumentos musicais],15,p
150070,Trombones,15,p
150072,Trompetes,15,p
150073,Válvulas para instrumentos musicais,15,p
150006,Varetas de arcos para instrumentos musicais,15,p
150074,Violas,15,p
